transaction_id,date,customer_id,product_id,product_name,category,store,customer_type,quantity,unit_price,discount,revenue,payment_method
TXN_20240900523,2024-09-05,CUST_0069,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1499.0,74.95,1424.05,Paytm Wallet
TXN_20240900524,2024-09-05,CUST_0070,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,1499.0,149.9,2848.1,Paytm Wallet
TXN_20240900525,2024-09-05,CUST_0320,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,4999.0,0.0,4999.0,UPI
TXN_20240900526,2024-09-05,CUST_0218,PRD_A204,Heavy Duty POS Lanyard Strap,Accessories,"Store-105 (Park Street, Kolkata)",NEW,1,149.0,7.45,141.55,Credit Card
TXN_20240900527,2024-09-05,CUST_0138,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,2,1299.0,0.0,2598.0,UPI
TXN_20240900528,2024-09-05,CUST_0189,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,3,4999.0,0.0,14997.0,Credit Card
TXN_20240900529,2024-09-05,CUST_0270,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-103 (BKC, Mumbai)",NEW,1,1999.0,0.0,1999.0,Net Banking
TXN_20240900530,2024-09-05,CUST_0046,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,8499.0,424.95,8074.05,Credit Card
TXN_20240900531,2024-09-05,CUST_0314,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1499.0,0.0,1499.0,UPI
TXN_20240900532,2024-09-05,CUST_0464,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,1299.0,129.9,1169.1,UPI
TXN_20240900533,2024-09-05,CUST_0019,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,349.0,17.45,331.55,UPI
TXN_20240900534,2024-09-05,CUST_0243,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-105 (Park Street, Kolkata)",NEW,1,299.0,44.85,254.15,Debit Card
TXN_20240900535,2024-09-05,CUST_0320,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,1499.0,149.9,1349.1,UPI
TXN_20240900536,2024-09-05,CUST_0068,PRD_A204,Heavy Duty POS Lanyard Strap,Accessories,"Store-103 (BKC, Mumbai)",NEW,2,149.0,0.0,298.0,UPI
TXN_20240900537,2024-09-05,CUST_0090,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,999.0,0.0,999.0,Debit Card
TXN_20240900538,2024-09-05,CUST_0121,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,2,1299.0,0.0,2598.0,UPI
TXN_20240900539,2024-09-05,CUST_0479,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,2299.0,0.0,4598.0,Credit Card
TXN_20240900540,2024-09-05,CUST_0372,PRD_A205,Bluetooth Audio Dongle Mini,Accessories,"Store-102 (Indiranagar, Bengaluru)",NEW,1,399.0,39.9,359.1,UPI
TXN_20240900541,2024-09-05,CUST_0136,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,1,249.0,12.45,236.55,UPI
TXN_20240900542,2024-09-05,CUST_0486,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",NEW,1,249.0,12.45,236.55,UPI
TXN_20240900543,2024-09-05,CUST_0135,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,4999.0,0.0,4999.0,Credit Card
TXN_20240900544,2024-09-05,CUST_0493,PRD_A202,POS Charging Cradle Dock,Accessories,"Store-101 (Connaught Place, Delhi)",NEW,1,699.0,34.95,664.05,UPI
TXN_20240900545,2024-09-05,CUST_0433,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1299.0,0.0,1299.0,UPI
TXN_20240900546,2024-09-05,CUST_0336,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-104 (Banjara Hills, Hyderabad)",NEW,2,299.0,29.9,568.1,Credit Card
TXN_20240900547,2024-09-05,CUST_0302,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-105 (Park Street, Kolkata)",NEW,1,2299.0,114.95,2184.05,UPI
TXN_20240900548,2024-09-05,CUST_0281,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,2,1499.0,0.0,2998.0,UPI
TXN_20240900549,2024-09-05,CUST_0054,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,1,349.0,0.0,349.0,UPI
TXN_20240900550,2024-09-05,CUST_0013,PRD_A204,Heavy Duty POS Lanyard Strap,Accessories,"Store-101 (Connaught Place, Delhi)",RETURNING,3,149.0,44.7,402.3,Paytm Wallet
TXN_20240900551,2024-09-05,CUST_0327,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,4999.0,249.95,4749.05,UPI
TXN_20240900552,2024-09-05,CUST_0392,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-105 (Park Street, Kolkata)",RETURNING,3,999.0,0.0,2997.0,UPI
TXN_20240900553,2024-09-05,CUST_0151,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1299.0,0.0,1299.0,UPI
TXN_20240900554,2024-09-05,CUST_0463,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-103 (BKC, Mumbai)",RETURNING,1,349.0,0.0,349.0,UPI
TXN_20240900555,2024-09-05,CUST_0199,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1899.0,0.0,1899.0,UPI
TXN_20240900556,2024-09-05,CUST_0476,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,8499.0,424.95,8074.05,UPI
TXN_20240900557,2024-09-05,CUST_0394,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1299.0,64.95,1234.05,UPI
TXN_20240900558,2024-09-05,CUST_0038,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,3,1499.0,224.85,4272.15,Credit Card
TXN_20240900559,2024-09-05,CUST_0001,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1499.0,74.95,1424.05,Net Banking
TXN_20240900560,2024-09-05,CUST_0295,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1499.0,0.0,1499.0,Credit Card
TXN_20240900561,2024-09-05,CUST_0416,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,2299.0,114.95,2184.05,Debit Card
TXN_20240900562,2024-09-05,CUST_0063,PRD_A203,Thermal Receipt Rolls (Pack of 10),Accessories,"Store-103 (BKC, Mumbai)",RETURNING,1,299.0,0.0,299.0,Paytm Wallet
TXN_20240900563,2024-09-05,CUST_0332,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-105 (Park Street, Kolkata)",NEW,2,1499.0,0.0,2998.0,Debit Card
TXN_20240900564,2024-09-05,CUST_0390,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,249.0,0.0,498.0,UPI
TXN_20240900565,2024-09-05,CUST_0357,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,1899.0,0.0,1899.0,UPI
TXN_20240900566,2024-09-05,CUST_0324,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1299.0,0.0,1299.0,Credit Card
TXN_20240900567,2024-09-06,CUST_0123,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,2,1299.0,129.9,2468.1,UPI
TXN_20240900568,2024-09-06,CUST_0495,PRD_M304,Merchant Branding Banner Kit,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,3,599.0,0.0,1797.0,UPI
TXN_20240900569,2024-09-06,CUST_0173,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,2,2299.0,229.9,4368.1,UPI
TXN_20240900570,2024-09-06,CUST_0482,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,349.0,52.35,296.65,UPI
TXN_20240900571,2024-09-06,CUST_0073,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1299.0,0.0,1299.0,Credit Card
TXN_20240900572,2024-09-06,CUST_0067,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,2,1499.0,299.8,2698.2,UPI
TXN_20240900573,2024-09-06,CUST_0313,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,4999.0,0.0,4999.0,Credit Card
TXN_20240900574,2024-09-06,CUST_0316,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,8499.0,1274.85,7224.15,Credit Card
TXN_20240900575,2024-09-06,CUST_0167,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-105 (Park Street, Kolkata)",NEW,1,4999.0,0.0,4999.0,Paytm Wallet
TXN_20240900576,2024-09-06,CUST_0110,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",NEW,1,249.0,0.0,249.0,UPI
TXN_20240900577,2024-09-06,CUST_0388,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1299.0,0.0,1299.0,Paytm Wallet
TXN_20240900578,2024-09-06,CUST_0021,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,2,4999.0,999.8,8998.2,UPI
TXN_20240900579,2024-09-06,CUST_0004,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,4999.0,0.0,4999.0,Credit Card
TXN_20240900580,2024-09-06,CUST_0406,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,2299.0,114.95,2184.05,UPI
TXN_20240900581,2024-09-06,CUST_0481,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,4999.0,249.95,4749.05,UPI
TXN_20240900582,2024-09-06,CUST_0424,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,1,2299.0,114.95,2184.05,UPI
TXN_20240900583,2024-09-06,CUST_0272,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-105 (Park Street, Kolkata)",RETURNING,1,1999.0,99.95,1899.05,UPI
TXN_20240900584,2024-09-06,CUST_0395,PRD_A205,Bluetooth Audio Dongle Mini,Accessories,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,399.0,79.8,718.2,Credit Card
TXN_20240900585,2024-09-06,CUST_0496,PRD_S401,Paytm Business Prime Subscription,Software & Services,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,999.0,0.0,999.0,Credit Card
TXN_20240900586,2024-09-06,CUST_0146,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,8499.0,849.9,7649.1,UPI
TXN_20240900587,2024-09-06,CUST_0380,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,1499.0,74.95,1424.05,UPI
TXN_20240900588,2024-09-06,CUST_0459,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,8499.0,0.0,8499.0,Credit Card
TXN_20240900589,2024-09-06,CUST_0167,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-101 (Connaught Place, Delhi)",NEW,1,8499.0,0.0,8499.0,Credit Card
TXN_20240900590,2024-09-06,CUST_0446,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,8499.0,0.0,8499.0,UPI
TXN_20240900591,2024-09-06,CUST_0111,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,1499.0,74.95,1424.05,UPI
TXN_20240900592,2024-09-06,CUST_0184,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1999.0,0.0,1999.0,Credit Card
TXN_20240900593,2024-09-06,CUST_0144,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,4999.0,0.0,9998.0,Net Banking
TXN_20240900594,2024-09-06,CUST_0310,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,2,4999.0,499.9,9498.1,UPI
TXN_20240900595,2024-09-06,CUST_0211,PRD_M304,Merchant Branding Banner Kit,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,2,599.0,0.0,1198.0,UPI
TXN_20240900596,2024-09-06,CUST_0237,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,8499.0,0.0,8499.0,UPI
TXN_20240900597,2024-09-06,CUST_0297,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,3,8499.0,2549.7,22947.3,UPI
TXN_20240900598,2024-09-06,CUST_0023,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,1499.0,0.0,1499.0,UPI
TXN_20240900599,2024-09-06,CUST_0415,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,2,2299.0,229.9,4368.1,UPI
TXN_20240900600,2024-09-06,CUST_0375,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1299.0,0.0,1299.0,Credit Card
TXN_20240900601,2024-09-06,CUST_0047,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1499.0,74.95,1424.05,Credit Card
TXN_20240900602,2024-09-06,CUST_0299,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,1499.0,149.9,2848.1,UPI
TXN_20240900603,2024-09-06,CUST_0447,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,1899.0,189.9,3608.1,UPI
TXN_20240900604,2024-09-06,CUST_0354,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,1899.0,94.95,1804.05,Credit Card
TXN_20240900605,2024-09-06,CUST_0295,PRD_M303,Cash Drawer 4-Slot Auto-Open,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",NEW,1,2299.0,0.0,2299.0,Paytm Wallet
TXN_20240900606,2024-09-06,CUST_0264,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-103 (BKC, Mumbai)",NEW,2,1499.0,0.0,2998.0,UPI
TXN_20240900607,2024-09-06,CUST_0317,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,1499.0,0.0,1499.0,Credit Card
TXN_20240900608,2024-09-06,CUST_0105,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,4999.0,0.0,4999.0,UPI
TXN_20240900609,2024-09-06,CUST_0481,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,249.0,0.0,498.0,Net Banking
TXN_20240900610,2024-09-06,CUST_0258,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,1,349.0,0.0,349.0,UPI
TXN_20240900611,2024-09-06,CUST_0257,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-101 (Connaught Place, Delhi)",NEW,1,499.0,24.95,474.05,Debit Card
TXN_20240900612,2024-09-06,CUST_0461,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,8499.0,424.95,8074.05,Paytm Wallet
TXN_20240900613,2024-09-06,CUST_0453,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1499.0,0.0,1499.0,UPI
TXN_20240900614,2024-09-06,CUST_0491,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-101 (Connaught Place, Delhi)",RETURNING,2,1499.0,0.0,2998.0,UPI
TXN_20240900615,2024-09-06,CUST_0105,PRD_A201,Soundbox Replacement Battery,Accessories,"Store-101 (Connaught Place, Delhi)",NEW,1,499.0,74.85,424.15,UPI
TXN_20240900616,2024-09-06,CUST_0068,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1299.0,64.95,1234.05,UPI
TXN_20240900617,2024-09-06,CUST_0033,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,1499.0,0.0,2998.0,Credit Card
TXN_20240900618,2024-09-06,CUST_0336,PRD_A205,Bluetooth Audio Dongle Mini,Accessories,"Store-103 (BKC, Mumbai)",NEW,1,399.0,19.95,379.05,UPI
TXN_20240900619,2024-09-06,CUST_0281,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1299.0,129.9,1169.1,UPI
TXN_20240900620,2024-09-06,CUST_0405,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,8499.0,849.9,7649.1,UPI
TXN_20240900621,2024-09-06,CUST_0146,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,1299.0,129.9,2468.1,UPI
TXN_20240900622,2024-09-06,CUST_0090,PRD_M304,Merchant Branding Banner Kit,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",RETURNING,2,599.0,179.7,1018.3,Credit Card
TXN_20240900623,2024-09-06,CUST_0226,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,8499.0,424.95,8074.05,Paytm Wallet
TXN_20240900624,2024-09-06,CUST_0076,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-105 (Park Street, Kolkata)",NEW,3,1899.0,284.85,5412.15,UPI
TXN_20240900625,2024-09-06,CUST_0013,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,2,1299.0,389.7,2208.3,UPI
TXN_20240900626,2024-09-06,CUST_0497,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,249.0,12.45,236.55,UPI
TXN_20240900627,2024-09-06,CUST_0484,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,1,249.0,12.45,236.55,Paytm Wallet
TXN_20240900628,2024-09-06,CUST_0174,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-104 (Banjara Hills, Hyderabad)",NEW,2,349.0,0.0,698.0,Credit Card
TXN_20240900629,2024-09-06,CUST_0158,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,2,1499.0,0.0,2998.0,UPI
TXN_20240900630,2024-09-06,CUST_0329,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-105 (Park Street, Kolkata)",NEW,1,4999.0,749.85,4249.15,UPI
TXN_20240900631,2024-09-06,CUST_0012,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,1499.0,224.85,1274.15,UPI
TXN_20240900632,2024-09-06,CUST_0252,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-105 (Park Street, Kolkata)",NEW,1,1899.0,0.0,1899.0,Credit Card
TXN_20240900633,2024-09-06,CUST_0204,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,4999.0,0.0,4999.0,UPI
TXN_20240900634,2024-09-06,CUST_0229,PRD_M304,Merchant Branding Banner Kit,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,1,599.0,29.95,569.05,UPI
TXN_20240900635,2024-09-06,CUST_0227,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,8499.0,0.0,8499.0,Debit Card
TXN_20240900636,2024-09-06,CUST_0307,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,1,1499.0,224.85,1274.15,UPI
TXN_20240900637,2024-09-06,CUST_0172,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-105 (Park Street, Kolkata)",NEW,2,1499.0,0.0,2998.0,UPI
TXN_20240900638,2024-09-06,CUST_0469,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-102 (Indiranagar, Bengaluru)",RETURNING,1,8499.0,849.9,7649.1,UPI
TXN_20240900639,2024-09-06,CUST_0096,PRD_M304,Merchant Branding Banner Kit,Merchant Essentials,"Store-103 (BKC, Mumbai)",RETURNING,2,599.0,119.8,1078.2,Debit Card
TXN_20240900640,2024-09-06,CUST_0156,PRD_E105,Dynamic Display QR Standee,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,1,1299.0,129.9,1169.1,UPI
TXN_20240900641,2024-09-06,CUST_0154,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,1499.0,0.0,1499.0,UPI
TXN_20240900642,2024-09-06,CUST_0465,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-102 (Indiranagar, Bengaluru)",NEW,1,349.0,34.9,314.1,UPI
TXN_20240900643,2024-09-06,CUST_0497,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,1499.0,149.9,1349.1,Credit Card
TXN_20240900644,2024-09-06,CUST_0244,PRD_S403,Priority Settlement Annual Plan,Software & Services,"Store-101 (Connaught Place, Delhi)",NEW,1,1999.0,99.95,1899.05,UPI
TXN_20240900645,2024-09-06,CUST_0133,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,1,4999.0,249.95,4749.05,UPI
TXN_20240900646,2024-09-06,CUST_0028,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-104 (Banjara Hills, Hyderabad)",RETURNING,1,8499.0,0.0,8499.0,UPI
TXN_20240900647,2024-09-06,CUST_0328,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-105 (Park Street, Kolkata)",NEW,1,1499.0,74.95,1424.05,Debit Card
TXN_20240900648,2024-09-06,CUST_0307,PRD_M302,Voice Box Mounting Bracket,Merchant Essentials,"Store-105 (Park Street, Kolkata)",NEW,1,249.0,0.0,249.0,Debit Card
TXN_20240900649,2024-09-06,CUST_0410,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-103 (BKC, Mumbai)",NEW,1,1899.0,94.95,1804.05,Debit Card
TXN_20240900650,2024-09-06,CUST_0007,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,4999.0,0.0,4999.0,Net Banking
TXN_20240900651,2024-09-06,CUST_0053,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,2,8499.0,1699.8,15298.2,Credit Card
TXN_20240900652,2024-09-06,CUST_0426,PRD_S402,Automated Tally Accounting Sync,Software & Services,"Store-105 (Park Street, Kolkata)",RETURNING,1,1499.0,149.9,1349.1,UPI
TXN_20240900653,2024-09-06,CUST_0470,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-102 (Indiranagar, Bengaluru)",NEW,2,1499.0,149.9,2848.1,UPI
TXN_20240900654,2024-09-06,CUST_0186,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-104 (Banjara Hills, Hyderabad)",NEW,2,4999.0,499.9,9498.1,Debit Card
TXN_20240900655,2024-09-06,CUST_0176,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-103 (BKC, Mumbai)",RETURNING,1,4999.0,0.0,4999.0,Debit Card
TXN_20240900656,2024-09-06,CUST_0073,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-103 (BKC, Mumbai)",RETURNING,2,349.0,0.0,698.0,Credit Card
TXN_20240900657,2024-09-06,CUST_0402,PRD_E102,Paytm Card POS Terminal Neo,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,2,4999.0,0.0,9998.0,UPI
TXN_20240900658,2024-09-06,CUST_0407,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-105 (Park Street, Kolkata)",RETURNING,2,349.0,0.0,698.0,UPI
TXN_20240900659,2024-09-06,CUST_0342,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-101 (Connaught Place, Delhi)",RETURNING,2,1499.0,0.0,2998.0,Net Banking
TXN_20240900660,2024-09-06,CUST_0095,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-101 (Connaught Place, Delhi)",RETURNING,1,349.0,52.35,296.65,Paytm Wallet
TXN_20240900661,2024-09-06,CUST_0179,PRD_E104,Wireless Barcode Scanner BT,Electronics,"Store-105 (Park Street, Kolkata)",NEW,2,1899.0,189.9,3608.1,UPI
TXN_20240900662,2024-09-06,CUST_0035,PRD_E101,Paytm Soundbox 4.0 Pro,Electronics,"Store-105 (Park Street, Kolkata)",NEW,2,1499.0,149.9,2848.1,Credit Card
TXN_20240900663,2024-09-06,CUST_0494,PRD_E103,Paytm Smart All-in-One POS,Electronics,"Store-105 (Park Street, Kolkata)",RETURNING,1,8499.0,1274.85,7224.15,Paytm Wallet
TXN_20240900664,2024-09-06,CUST_0436,PRD_M301,Acrylic QR Standee - Dual Bank,Merchant Essentials,"Store-103 (BKC, Mumbai)",NEW,1,349.0,0.0,349.0,Credit Card
